slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,pert_value,pert_name,rep,t,n,u_mean,u_sd,u_skew,u_kurt,mal_mean,mal_sd,mal_skew,mal_kurt,nn_mean,nn_sd,nn_skew,nn_kurt,x_mean,x_sd,x_skew,x_kurt
1.0,3,0.75,11,2,2,1,1,11,11,2,470,183,60.8019,8.58713,0.787752,-0.62877,11.2189,1.90253,-0.12677,-0.00119315,1.66203,1.08838,1.25842,2.29859,49.7247,9.81044,0.675555,-0.747754
1.0,3,0.75,11,2,2,1,1,11,11,2,480,207,60.9368,8.45927,0.672321,-0.827814,10.8969,2.05148,-0.00884327,0.352345,1.62831,0.872091,0.995251,1.86083,50.6942,9.64309,0.491626,-0.862625
1.0,3,0.75,11,2,2,1,1,11,11,2,490,174,60.8658,7.65335,0.341798,-1.0745,11.232,2.02196,0.00960319,-0.350929,1.75,1.18749,2.24625,8.20788,50.2272,8.60967,0.289238,-1.12539
1.0,3,0.75,11,2,2,1,1,11,11,2,500,164,60.8885,8.53006,0.300508,-1.35726,11.2063,1.79522,0.0768678,0.192794,1.93184,1.02464,1.25485,2.6351,50.2135,10.0868,0.277494,-1.30418
1.0,3,0.75,11,2,2,1,1,11,11,2,510,189,60.3587,8.87772,0.504468,-1.083,10.7964,1.92714,-0.111488,-0.340705,1.77981,1.00093,1.08886,1.16184,49.5467,9.97718,0.358498,-1.29646
1.0,3,0.75,11,2,2,1,1,11,11,2,520,160,61.8557,9.59023,0.458948,-1.27988,10.8866,1.97375,0.0842961,0.064112,1.87313,1.21514,1.34563,2.7068,50.8818,10.3903,0.301136,-1.38012
1.0,3,0.75,11,2,2,1,1,11,11,2,530,153,64.7146,9.57316,-0.010758,-1.36333,11.0313,1.97683,-0.12673,-0.549239,1.99229,1.14509,0.880842,0.489938,53.6387,9.54002,-0.169503,-1.33941
1.0,3,0.75,11,2,2,1,1,11,11,2,540,135,66.78,10.1473,-0.238534,-1.3344,10.7571,1.96224,-0.0197632,0.610267,2.06472,1.36843,1.53882,2.28689,56.0402,9.87668,-0.255343,-1.15884
1.0,3,0.75,11,2,2,1,1,11,11,2,550,199,66.428,10.5742,-0.150292,-1.42887,11.0904,1.88056,0.083295,-0.245692,1.90948,1.12227,0.723549,0.215444,55.527,11.3167,-0.222629,-1.27924
1.0,3,0.75,11,2,2,1,1,11,11,2,560,163,66.8938,11.0179,-0.162993,-1.53191,11.1644,1.78157,0.171039,0.0367004,2.05777,1.16183,1.71767,5.9534,55.6829,11.3821,-0.256853,-1.39938
1.0,3,0.75,11,2,2,1,1,11,11,2,570,166,67.4247,11.3059,-0.145636,-1.62441,10.8504,1.99728,0.0744167,-0.210479,1.94635,1.14551,1.05312,1.85174,56.3789,11.1409,-0.161368,-1.5137
1.0,3,0.75,11,2,2,1,1,11,11,2,580,191,65.4634,11.8671,0.132029,-1.58049,10.8354,1.84686,0.0388898,-0.473711,1.75941,1.07435,1.03302,1.02134,54.3254,11.57,0.0805677,-1.40781
1.0,3,0.75,11,2,2,1,1,11,11,2,590,170,62.8249,10.7779,0.22061,-1.36371,10.791,1.89389,-0.0919637,0.0955004,2.11005,1.25621,1.14886,1.92242,51.922,11.5084,0.114047,-1.37574
1.0,3,0.75,11,2,2,1,1,11,11,2,600,184,63.1116,10.5456,0.27835,-1.23952,10.8899,1.75384,-0.168507,0.0755253,1.84547,1.15307,1.62208,5.43403,52.3072,10.93,0.142785,-1.29319
1.0,3,0.75,11,2,2,1,1,11,11,2,610,180,62.1522,12.1168,0.375191,-1.45503,11.1543,1.9931,-0.120264,0.315458,1.98766,1.23106,1.17307,1.82236,50.401,12.3124,0.230952,-1.39951
1.0,3,0.75,11,2,2,1,1,11,11,2,620,236,60.1362,11.2129,0.469895,-1.11816,11.0315,1.8517,-0.231227,-0.148066,1.74379,1.16191,1.76579,4.95773,48.7211,11.3609,0.320706,-1.21206
1.0,3,0.75,11,2,2,1,1,11,11,2,630,247,61.5295,11.817,0.18943,-1.37123,11.0841,1.95003,-0.196776,1.25959,1.70546,1.02553,1.21626,2.07427,50.0069,12.4111,0.042005,-1.30766
1.0,3,0.75,11,2,2,1,1,11,11,2,640,245,60.1786,10.9986,0.432385,-1.07787,11.0229,1.84816,-0.327431,0.181694,1.82113,1.121,1.77465,5.88782,48.8156,11.4246,0.266758,-1.10856
1.0,3,0.75,11,2,2,1,1,11,11,2,650,230,59.5872,11.8704,0.2768,-1.34129,11.029,1.83179,-0.244052,0.00316169,1.75818,0.92005,1.01392,1.63899,48.0538,12.5698,0.144489,-1.33168
1.0,3,0.75,11,2,2,1,1,11,11,2,660,161,59.1767,12.1736,0.500324,-1.20768,11.1564,1.88872,0.306182,0.445405,2.19417,1.53059,1.99924,6.13227,47.4278,12.5664,0.333265,-1.22023
1.0,3,0.75,11,2,2,1,1,11,11,2,670,205,59.0629,12.7194,0.278182,-1.30931,10.8093,1.87182,-0.088106,0.371821,2.03817,1.34776,1.63724,3.56911,47.6438,13.4346,0.249614,-1.27336
1.0,3,0.75,11,2,2,1,1,11,11,2,680,236,56.6653,12.4569,0.509602,-1.03882,10.8602,1.77222,-0.132226,-0.282987,1.84048,1.4107,4.20194,34.331,45.0791,12.876,0.37292,-1.09239
1.0,3,0.75,11,2,2,1,1,11,11,2,690,250,59.27,10.8001,0.261548,-0.926284,10.7867,1.97694,0.150759,0.0265288,1.83065,1.16739,1.90838,5.9222,48.0593,11.663,0.171205,-0.935666
1.0,3,0.75,11,2,2,1,1,11,11,2,700,192,58.5825,11.411,0.396724,-1.0239,11.0334,1.89754,-0.137793,-0.368982,2.12027,1.27101,1.07151,1.18897,47.3949,12.392,0.227109,-1.13077
1.0,3,0.75,11,2,2,1,1,11,11,2,710,230,60.9915,11.6589,0.311282,-0.944772,10.843,1.97452,-0.0119255,0.186571,2.06053,1.34972,1.37672,1.9874,49.6706,11.6438,0.249495,-1.00843
1.0,3,0.75,11,2,2,1,1,11,11,2,720,220,63.6445,13.3316,0.0857329,-1.44587,10.9537,2.0659,0.107655,1.04237,2.08694,1.25759,1.24007,1.79076,52.3995,13.3487,0.0594418,-1.31054
1.0,3,0.75,11,2,2,1,1,11,11,2,730,238,64.0364,12.4864,0.206747,-1.30414,11.0566,1.90495,-0.12628,0.118338,2.04041,1.2579,1.13565,1.72919,52.4095,12.794,0.105258,-1.16654
1.0,3,0.75,11,2,2,1,1,11,11,2,740,300,63.8374,12.8812,0.219484,-1.12091,10.8121,1.91173,0.20941,0.162964,1.81942,1.10129,1.29213,3.19198,52.4634,13.3792,0.128818,-1.01328
1.0,3,0.75,11,2,2,1,1,11,11,2,750,300,63.1802,12.8135,0.226339,-1.2176,11.0363,1.89241,0.116552,-0.502091,1.78723,0.929395,0.680469,0.494272,51.547,13.3942,0.179306,-1.11053
1.0,3,0.75,11,2,2,1,1,11,11,2,760,325,61.0844,12.5003,0.446429,-1.00268,11.0268,1.7869,0.0440367,0.0269381,1.62777,0.983128,0.938451,0.859688,49.8318,13.0595,0.322699,-1.06145
1.0,3,0.75,11,2,2,1,1,11,11,2,770,282,62.4603,13.456,0.389752,-0.948789,11.1663,1.91517,0.0381769,-0.227537,1.78294,1.05106,1.30877,2.56878,51.2603,13.9236,0.224611,-1.04781
1.0,3,0.75,11,2,2,1,1,11,11,2,780,264,63.8537,13.0144,0.401532,-0.831735,11.1177,1.91748,-0.0913053,0.190559,1.92496,1.14547,1.53923,3.8567,52.575,13.3929,0.30895,-0.757666
1.0,3,0.75,11,2,2,1,1,11,11,2,790,288,63.0125,12.1824,0.527862,-0.658088,10.9599,1.91927,-0.0204923,-0.196204,1.84129,1.49742,6.44124,72.8843,51.7034,12.3126,0.440476,-0.578706
1.0,3,0.75,11,2,2,1,1,11,11,2,800,295,63.3413,13.5468,0.634719,-0.413381,11.1131,1.88053,0.00057801,0.11406,1.73236,1.00133,1.2063,2.11325,51.9146,13.513,0.610134,-0.350449
1.0,3,0.75,11,2,2,1,1,11,11,2,810,294,63.3387,15.1203,0.603641,-0.631874,11.1336,1.87172,-0.0380144,0.0606275,1.78907,1.17149,1.32942,2.25321,51.7802,15.6486,0.450061,-0.681364
1.0,3,0.75,11,2,2,1,1,11,11,2,820,300,62.4325,14.3446,0.931033,0.0195172,10.898,1.62998,-0.0723695,0.332622,1.77148,1.27256,2.36294,9.04696,51.654,14.2851,0.77488,-0.169614
1.0,3,0.75,11,2,2,1,1,11,11,2,830,328,67.6688,16.5178,0.423922,-1.14134,10.9903,1.87686,-0.102983,0.130793,1.8644,1.04933,1.18444,2.41991,56.8272,16.4131,0.361742,-1.04186
1.0,3,0.75,11,2,2,1,1,11,11,2,840,393,64.7205,15.8516,0.649168,-0.740981,10.9724,1.88621,0.140462,0.253667,1.67526,1.06571,1.94859,6.20353,53.6366,16.112,0.51285,-0.702495
1.0,3,0.75,11,2,2,1,1,11,11,2,850,366,68.9214,18.9712,0.352289,-1.25995,11.1136,1.83759,0.0739083,-0.22406,1.74737,1.16798,1.7699,5.75619,57.4948,19.214,0.275099,-1.21273
1.0,3,0.75,11,2,2,1,1,11,11,2,860,353,67.2622,17.3813,0.473874,-1.11005,10.8377,1.91171,-0.0927204,0.134332,1.78571,1.01098,0.927937,0.641271,56.1553,17.5921,0.357439,-1.06138
1.0,3,0.75,11,2,2,1,1,11,11,2,870,368,67.2852,18.021,0.325015,-1.22931,11.0153,1.92616,-0.102743,-0.0383985,1.84745,1.08861,1.25198,2.48991,55.9845,18.1402,0.257941,-1.11766
1.0,3,0.75,11,2,2,1,1,11,11,2,880,405,70.1936,19.118,0.179581,-1.46041,11.0794,1.81987,0.138024,-0.0339855,1.85566,1.15564,1.8992,4.87991,58.8776,19.0766,0.143731,-1.37285
1.0,3,0.75,11,2,2,1,1,11,11,2,890,429,70.1541,18.5445,0.121113,-1.2799,10.9764,1.83436,-0.0681663,0.0526069,1.75045,1.1033,1.91588,7.18901,59.2092,18.7125,-0.0278952,-1.15183
1.0,3,0.75,11,2,2,1,1,11,11,2,900,429,65.3857,18.4564,0.447102,-0.998553,10.9436,1.98258,0.0591463,-0.125328,1.80391,1.06325,1.14611,1.582,54.1213,18.9825,0.36219,-0.944295
1.0,3,0.75,11,2,2,1,1,11,11,2,910,512,66.559,17.8622,0.357177,-0.984685,11.0039,1.89136,0.0965081,0.367303,1.6311,0.991079,1.42739,3.84754,55.3665,17.9948,0.273816,-0.893687
1.0,3,0.75,11,2,2,1,1,0,11,3,10,701,49.8506,28.2598,-0.0402722,-1.19759,1.64371,1.29466,1.24118,1.72656,1.85738,0.959064,0.565471,0.101551,49.8563,28.2601,-0.0408789,-1.19762
1.0,3,0.75,11,2,2,1,1,0,11,3,20,754,51.5092,28.9277,-0.130223,-1.14363,1.43065,1.11308,0.995143,0.78164,1.6711,0.947357,0.970961,0.896674,51.4592,28.9431,-0.124815,-1.1682
1.0,3,0.75,11,2,2,1,1,0,11,3,30,770,52.3167,29.6098,-0.144054,-1.19565,1.45038,1.08011,1.01752,0.869196,1.61162,0.955358,0.98216,1.55309,52.1234,29.6459,-0.114669,-1.22035
1.0,3,0.75,11,2,2,1,1,0,11,3,40,726,53.8721,29.1941,-0.132134,-1.15953,1.42342,1.11711,1.0198,0.676978,1.66659,1.00155,1.00738,1.0941,53.7827,29.3043,-0.109091,-1.16827
1.0,3,0.75,11,2,2,1,1,0,11,3,50,651,54.5817,30.2781,-0.191546,-1.19141,1.564,1.22476,1.26787,2.53912,1.82687,1.08631,0.988117,1.22858,54.5425,30.4571,-0.158051,-1.21127
1.0,3,0.75,11,2,2,1,1,0,11,3,60,672,55.6785,29.154,-0.205805,-1.06712,1.59095,1.17462,0.974893,0.883679,1.74522,1.03056,1.75811,7.01882,55.5596,29.117,-0.182581,-1.1045
1.0,3,0.75,11,2,2,1,1,0,11,3,70,704,51.166,31.1691,-0.00902179,-1.21936,1.4139,1.05352,0.902216,0.48897,1.7029,1.03165,1.02738,1.28682,51.3892,31.0322,-0.00939128,-1.24164
1.0,3,0.75,11,2,2,1,1,0,11,3,80,676,52.9578,31.4953,-0.16532,-1.16582,1.44145,1.09131,0.906659,0.366087,1.73017,1.00538,1.16453,2.31775,53.2047,31.4233,-0.152958,-1.17498
1.0,3,0.75,11,2,2,1,1,0,11,3,90,648,53.023,31.6614,-0.11879,-1.18659,1.44875,1.10923,1.21722,2.02877,1.57884,1.0042,1.71623,5.36947,53.244,31.5108,-0.121827,-1.20046
1.0,3,0.75,11,2,2,1,1,0,11,3,100,653,50.9974,32.8534,-0.0896874,-1.34462,1.45439,1.08485,1.024,0.920107,1.68427,1.04188,1.37252,3.14847,51.1011,32.8086,-0.0750316,-1.35879
1.0,3,0.75,11,2,2,1,1,0,11,3,110,703,53.3791,32.8763,-0.210556,-1.31005,1.45059,1.10436,1.19142,1.97091,1.61849,0.959644,1.62155,5.88989,53.3988,32.6061,-0.188718,-1.31625
1.0,3,0.75,11,2,2,1,1,0,11,3,120,680,55.8686,31.8414,-0.324241,-1.18984,1.48591,1.14836,1.0995,1.19263,1.65066,0.937615,1.55432,5.32572,55.9685,31.5176,-0.311099,-1.20306
1.0,3,0.75,11,2,2,1,1,0,11,3,130,647,51.9352,33.1077,-0.144073,-1.31914,1.48753,1.19351,1.27263,1.84834,1.68478,1.01482,0.898356,1.02347,51.9838,32.7111,-0.143292,-1.31403
1.0,3,0.75,11,2,2,1,1,0,11,3,140,613,52.322,33.0909,-0.176501,-1.29096,1.45672,1.17476,1.1959,1.20159,1.73073,1.08817,1.39384,3.3014,52.4887,33.0412,-0.184019,-1.30082
1.0,3,0.75,11,2,2,1,1,0,11,3,150,584,50.812,32.053,-0.132163,-1.22784,1.43061,1.0562,0.796792,0.201115,1.76951,1.03914,0.925597,1.22088,50.8408,31.7199,-0.135622,-1.23084
1.0,3,0.75,11,2,2,1,1,0,11,3,160,637,51.1424,31.4515,-0.146953,-1.17668,1.49942,1.13813,1.05449,1.21366,1.69388,1.06208,1.52667,5.06159,51.1119,31.4405,-0.133168,-1.17779
1.0,3,0.75,11,2,2,1,1,0,11,3,170,571,49.4276,32.3659,-0.0984058,-1.32368,1.54328,1.14987,0.884232,0.49268,1.69961,1.01271,1.14933,2.473,49.5173,32.2281,-0.081765,-1.32155
1.0,3,0.75,11,2,2,1,1,0,11,3,180,681,47.0387,32.5731,0.0311984,-1.28112,1.55643,1.15755,1.09548,1.36197,1.6715,0.985241,1.11744,2.41651,47.1003,32.4226,0.0438432,-1.2901
1.0,3,0.75,11,2,2,1,1,0,11,3,190,636,50.2743,33.3238,-0.0883368,-1.36489,1.45479,1.07919,0.902903,0.35922,1.70639,1.06468,2.06521,9.11174,50.4025,33.2018,-0.0865965,-1.35751
1.0,3,0.75,11,2,2,1,1,0,11,3,200,572,51.2672,32.5658,-0.102625,-1.32979,1.49076,1.10054,1.04273,1.33721,1.81203,1.04464,1.00308,1.68913,51.4657,32.4115,-0.108195,-1.32685
1.0,3,0.75,11,2,2,1,1,0,11,3,210,556,49.0586,32.481,0.00139969,-1.36011,1.4614,1.16596,1.1701,1.52465,1.70232,1.0764,1.10985,1.36367,49.4262,32.4027,-0.00568576,-1.34838
1.0,3,0.75,11,2,2,1,1,0,11,3,220,596,52.9052,33.9172,-0.154473,-1.42059,1.44255,1.09435,1.02714,0.884472,1.7143,1.01763,0.96307,1.00071,53.1891,33.925,-0.161855,-1.4146
1.0,3,0.75,11,2,2,1,1,0,11,3,230,579,49.4575,33.4922,0.0168638,-1.44377,1.48571,1.16749,1.10404,1.07919,1.78732,1.01982,1.19415,2.20333,49.3718,33.2093,0.0291065,-1.42816
1.0,3,0.75,11,2,2,1,1,0,11,3,240,557,49.0561,33.4021,-0.0250026,-1.39939,1.41672,1.07813,1.03929,1.40887,1.76959,1.11464,1.59586,3.58937,49.0423,33.0941,-0.0205383,-1.39702
1.0,3,0.75,11,2,2,1,1,0,11,3,250,574,53.1498,32.4729,-0.203945,-1.23059,1.49306,1.13411,1.00335,0.729542,1.67149,1.08709,1.30302,2.54048,53.3926,32.0918,-0.206294,-1.24293
1.0,3,0.75,11,2,2,1,1,0,11,3,260,585,50.4391,31.1665,-0.0889236,-1.15529,1.42777,1.12947,1.12568,1.14208,1.75667,1.02391,0.914738,1.11305,50.4687,30.9293,-0.064763,-1.12499
1.0,3,0.75,11,2,2,1,1,11,11,3,270,92,47.994,27.1308,-0.00980426,-0.859057,5.52734,5.24205,0.258138,-1.7433,4.83676,3.69899,1.34806,1.97573,42.6746,26.8281,0.234352,-0.805518
1.0,3,0.75,11,2,2,1,1,11,11,3,280,77,53.1467,24.691,-0.371831,-1.07768,9.19919,3.86413,-1.30678,0.805325,3.50059,4.40513,4.60285,24.1752,43.7056,23.882,-0.186343,-0.935518
1.0,3,0.75,11,2,2,1,1,11,11,3,290,85,54.4738,21.5783,-0.296762,-1.04494,10.5921,2.97377,-1.29665,3.18618,2.31064,1.69161,2.04356,4.82396,43.091,20.6874,-0.238736,-0.957968
1.0,3,0.75,11,2,2,1,1,11,11,3,300,71,58.195,16.5415,0.0556912,-0.642197,11.0397,2.25394,-1.2707,5.54998,3.11857,6.45669,5.80699,36.1666,46.4158,16.6151,0.324755,-0.978396
1.0,3,0.75,11,2,2,1,1,11,11,3,310,91,67.2332,16.7151,-0.407035,-1.24993,10.57,2.20933,-1.02695,3.5459,1.89545,1.25345,2.94753,14.6848,55.6821,15.935,-0.272478,-1.42466
1.0,3,0.75,11,2,2,1,1,11,11,3,320,90,68.7266,16.6121,-0.318815,-1.57914,11.139,1.92952,-0.0687488,0.844821,1.83206,1.23754,1.30448,1.82681,57.0791,16.5764,-0.324375,-1.51588
1.0,3,0.75,11,2,2,1,1,11,11,3,330,101,66.005,15.3451,0.058997,-1.45047,11.0259,2.02693,0.22354,0.0280231,2.17012,1.74392,1.90847,4.21485,54.4794,15.8038,0.123439,-1.43135
1.0,3,0.75,11,2,2,1,1,11,11,3,340,127,61.1879,14.1964,0.443367,-1.04849,11.1408,1.94985,0.289373,-0.0133305,2.01003,1.60133,4.14616,27.0577,49.5844,14.3186,0.399882,-1.01291
1.0,3,0.75,11,2,2,1,1,11,11,3,350,97,61.9934,14.2723,0.440367,-1.06811,10.7586,1.8471,-0.117731,0.70924,2.19388,1.93824,3.33509,14.1937,51.2902,14.2743,0.303199,-1.0362
1.0,3,0.75,11,2,2,1,1,11,11,3,360,131,65.1038,15.2905,0.137517,-1.48129,11.1709,1.92054,-0.35762,0.0547718,2.15922,1.24797,1.98061,5.9566,53.7599,15.274,0.094401,-1.40172
1.0,3,0.75,11,2,2,1,1,11,11,3,370,150,66.4257,14.6333,0.285347,-1.51862,11.1962,1.74798,-0.0103728,-0.325748,1.84784,1.16448,1.95964,8.17071,55.2889,14.713,0.245793,-1.41957
1.0,3,0.75,11,2,2,1,1,11,11,3,380,180,62.2399,13.1413,0.891619,-0.589485,10.7967,1.94659,-0.189629,0.245163,1.8202,1.35874,3.92058,28.5181,51.6961,13.1512,0.735236,-0.670949
1.0,3,0.75,11,2,2,1,1,11,11,3,390,224,63.408,13.7255,0.598511,-0.828186,11.0354,1.94539,-0.230436,0.000483416,1.74483,1.14893,1.80339,4.64467,52.522,13.5305,0.450288,-0.838784
1.0,3,0.75,11,2,2,1,1,11,11,3,400,286,62.3587,14.6882,0.477988,-0.954353,11.1167,1.78234,-0.0314618,0.0455995,1.64685,0.94471,0.926959,0.988063,51.0327,14.7781,0.358477,-1.00936
1.0,3,0.75,11,2,2,1,1,11,11,3,410,239,62.2105,15.9724,0.585377,-1.01886,11.0212,1.89788,-0.0253069,-0.207751,1.74033,0.996744,0.957252,1.27981,51.2337,16.395,0.453898,-1.03987
1.0,3,0.75,11,2,2,1,1,11,11,3,420,199,64.4068,17.2454,0.301164,-1.41509,11.3778,1.91004,-0.124626,-0.113116,1.98815,1.38301,2.08512,6.83265,52.6862,17.5329,0.21183,-1.35184
1.0,3,0.75,11,2,2,1,1,11,11,3,430,226,63.8003,17.8652,0.389401,-1.35895,10.9688,1.84862,-0.140874,-0.203686,2.01984,1.26729,2.38938,11.9255,52.6417,18.0333,0.354902,-1.28397
1.0,3,0.75,11,2,2,1,1,11,11,3,440,251,60.385,17.2466,0.58427,-0.905885,10.8317,1.99882,0.256635,0.646026,1.80956,0.988535,0.850945,0.947791,49.2143,17.5577,0.573795,-0.921285
1.0,3,0.75,11,2,2,1,1,11,11,3,450,250,61.9924,18.5808,0.479693,-1.29272,11.0169,1.90268,-0.0746463,-0.0789443,1.79978,1.03077,1.81606,9.43239,50.6485,18.737,0.441334,-1.27882
1.0,3,0.75,11,2,2,1,1,11,11,3,460,250,63.5199,17.7154,0.423529,-1.37014,11.0314,1.95111,-0.286298,0.017329,2.00509,1.30137,1.73943,4.26163,52.0526,17.7399,0.384862,-1.28657
1.0,3,0.75,11,2,2,1,1,11,11,3,470,291,62.4875,19.3129,0.434244,-1.39169,11.1406,2.07904,-0.0691303,0.134735,1.85215,1.16305,1.42471,3.12389,50.9264,19.7481,0.418003,-1.32017
1.0,3,0.75,11,2,2,1,1,11,11,3,480,266,65.9994,18.9681,0.144408,-1.55223,10.9876,1.78451,-0.272896,0.0412092,1.91487,1.0555,1.41036,4.6388,54.8502,19.1179,0.109712,-1.50064
1.0,3,0.75,11,2,2,1,1,11,11,3,490,318,61.6725,19.0882,0.399445,-1.35609,10.9575,1.91796,-0.0189424,0.145732,1.7198,0.927387,1.01621,1.99655,50.1202,19.6992,0.354569,-1.32714
1.0,3,0.75,11,2,2,1,1,11,11,3,500,364,64.474,19.0995,0.267411,-1.4713,10.8486,1.81449,-0.019437,0.0270147,1.67609,1.11641,1.85481,5.38309,53.3599,19.8035,0.220549,-1.40757
1.0,3,0.75,11,2,2,1,1,11,11,3,510,309,63.3217,18.8875,0.212199,-1.4353,10.9102,1.89388,0.0615804,0.249467,1.80196,1.03429,1.84555,6.40666,52.089,19.727,0.172859,-1.36188
1.0,3,0.75,11,2,2,1,1,11,11,3,520,355,61.8796,18.4505,0.289269,-1.4007,10.9385,1.8502,-0.192315,-0.135771,1.7782,1.12008,1.6554,5.30188,50.538,18.8792,0.255427,-1.3625
1.0,3,0.75,11,2,2,1,1,11,11,3,530,343,63.7034,19.0153,0.162616,-1.4799,10.9443,1.826,0.218438,0.373682,1.74258,0.942937,1.08152,1.45284,52.3688,19.5802,0.122269,-1.39369
1.0,3,0.75,11,2,2,1,1,11,11,3,540,307,60.7128,17.263,0.360761,-1.28001,10.7848,1.94737,0.0543459,0.0239542,1.76769,1.05952,1.03228,1.54571,49.645,17.618,0.297686,-1.20912
1.0,3,0.75,11,2,2,1,1,11,11,3,550,331,63.4992,17.4898,0.0235247,-1.50522,10.9955,1.79916,-0.192991,-0.225793,1.79689,1.04912,0.917416,0.652356,52.0127,17.767,-0.00340459,-1.41558
1.0,3,0.75,11,2,2,1,1,11,11,3,560,319,63.3586,18.5174,0.0648287,-1.48822,10.9241,1.76069,-0.0407764,-0.0190412,1.80415,1.23168,2.44279,10.3172,51.9045,18.8532,0.0594969,-1.42348
1.0,3,0.75,11,2,2,1,1,11,11,3,570,315,65.9409,19.639,-0.21124,-1.32148,11.0334,1.80582,0.1952,-0.0789454,1.84824,1.05564,1.18554,2.48529,54.5612,19.8171,-0.215316,-1.23901
1.0,3,0.75,11,2,2,1,1,11,11,3,580,383,62.6537,20.482,0.0231369,-1.28484,10.9291,1.897,0.100398,0.162136,1.56609,0.967892,1.10748,1.69253,51.4176,21.1522,0.0229563,-1.2067
1.0,3,0.75,11,2,2,1,1,11,11,3,590,359,63.015,19.3814,0.0107365,-1.2414,11.0032,1.86353,-0.0734794,-0.36183,1.87633,1.28541,1.79545,6.77115,51.438,20.0953,0.0202088,-1.20734
1.0,3,0.75,11,2,2,1,1,11,11,3,600,411,64.1142,21.2556,0.0250523,-1.32318,10.872,1.84172,0.0813028,-0.325067,1.67528,0.995147,0.911715,0.597204,52.7275,21.9168,0.035587,-1.32718
1.0,3,0.75,11,2,2,1,1,11,11,3,610,405,61.8819,19.3955,0.298835,-1.09323,10.8905,1.83043,0.00382185,0.156655,1.69509,1.02995,1.4481,3.32701,50.5054,20.0358,0.266467,-1.09836
1.0,3,0.75,11,2,2,1,1,11,11,3,620,402,62.9778,21.7719,0.00256584,-1.21282,11.0242,1.82963,0.0787778,-0.106771,1.77048,1.06707,1.5745,5.08286,51.5093,22.0153,-0.0315676,-1.20432
1.0,3,0.75,11,2,2,1,1,11,11,3,630,391,64.5892,20.0147,-0.115825,-0.888032,11.099,1.94842,0.0483562,0.270142,1.96823,1.31399,3.76038,33.0915,53.1217,20.1407,-0.140064,-0.863749
1.0,3,0.75,11,2,2,1,1,11,11,3,640,373,68.1014,19.5706,-0.16348,-0.99062,10.8789,2.00245,-0.153679,0.154634,1.79577,1.13833,1.75894,6.97359,57.1014,19.6765,-0.181061,-1.01221
1.0,3,0.75,11,2,2,1,1,11,11,3,650,368,65.3973,18.6582,0.159857,-0.93201,10.8266,1.85875,0.255773,0.225981,1.8401,1.05882,1.23311,2.27076,54.4659,18.707,0.137319,-0.923442
1.0,3,0.75,11,2,2,1,1,11,11,3,660,363,64.9347,17.7375,0.354585,-0.631504,11.217,2.01166,0.0836692,-0.197499,1.95921,1.08305,0.965952,0.96699,53.5722,17.8875,0.374447,-0.705974
1.0,3,0.75,11,2,2,1,1,11,11,3,670,399,64.6368,19.0408,0.159925,-0.508997,10.9999,1.90162,-0.111764,-0.20428,1.7205,1.1244,1.63663,3.97309,53.9432,19.3715,0.123367,-0.611395
1.0,3,0.75,11,2,2,1,1,11,11,3,680,431,65.6659,20.5321,0.206984,-0.860918,11.0981,1.93192,0.0237407,0.00744679,1.86433,1.40069,3.95259,35.1163,54.6574,20.8235,0.191092,-0.840893
1.0,3,0.75,11,2,2,1,1,11,11,3,690,385,69.9195,21.7856,0.0397743,-1.10819,10.9894,1.78759,0.0909111,0.31712,1.833,0.961396,0.611371,0.0534056,59.0591,21.9872,0.00502108,-1.12395
1.0,3,0.75,11,2,2,1,1,11,11,3,700,396,67.6669,23.0326,0.136349,-1.17115,10.8961,1.94685,0.142617,-0.0713178,1.99982,1.30679,1.42269,3.42101,56.7006,23.5687,0.135712,-1.21834
1.0,3,0.75,11,2,2,1,1,11,11,3,710,378,65.5397,24.4648,0.0368265,-0.906844,10.8411,1.98028,-0.28291,1.7984,1.83401,1.29678,2.00373,6.16473,54.8271,24.6918,0.0649472,-0.955597
1.0,3,0.75,11,2,2,1,1,11,11,3,720,398,64.4553,23.4065,0.163437,-0.716383,10.988,1.70757,0.089919,0.185919,1.82861,1.25257,3.55156,25.9342,53.4709,23.5328,0.212663,-0.788618
1.0,3,0.75,11,2,2,1,1,11,11,3,730,391,66.315,24.2251,-0.0976065,-0.877732,10.7954,1.8537,-0.0157834,0.383234,1.77692,1.18619,3.3661,23.5299,56.0044,24.0961,-0.0820105,-0.932204
1.0,3,0.75,11,2,2,1,1,11,11,3,740,371,66.7571,24.2187,-0.0673772,-0.989802,10.8171,1.80169,-0.0676219,0.470702,1.99891,1.29078,2.40116,13.9489,56.2142,24.2718,-0.0549735,-1.06375
1.0,3,0.75,11,2,2,1,1,11,11,3,750,362,69.0136,24.0371,-0.121394,-1.02719,10.9344,1.79492,0.1211,-0.51283,1.91917,1.1725,1.58606,4.34311,58.3054,24.0094,-0.102537,-1.05546
1.0,3,0.75,11,2,2,1,1,11,11,3,760,368,70.5379,24.6676,-0.213817,-1.05889,10.8428,1.97057,-0.24743,0.525889,2.03178,1.31088,2.27211,10.8896,59.8267,24.5162,-0.200413,-1.09311
